year,variable,value,zip code
2017,percent_bachelors_degree_or_higher,21,79605
2017,percent_bachelors_degree_or_higher,27.8,18951
2017,percent_bachelors_degree_or_higher,21,21795
2017,percent_bachelors_degree_or_higher,13.7,19940
2017,percent_bachelors_degree_or_higher,32.4,78008
2017,percent_bachelors_degree_or_higher,16.7,33853
2017,percent_bachelors_degree_or_higher,9.8,99149
2017,percent_bachelors_degree_or_higher,43.2,92691
2017,percent_bachelors_degree_or_higher,33.3,21156
2017,percent_bachelors_degree_or_higher,26.5,61559
2017,percent_bachelors_degree_or_higher,0,26631
2017,percent_bachelors_degree_or_higher,27.1,49612
2017,percent_bachelors_degree_or_higher,14.1,01610
2017,percent_bachelors_degree_or_higher,16.8,15313
2017,percent_bachelors_degree_or_higher,41.5,98281
2017,percent_bachelors_degree_or_higher,78.4,02462
2017,percent_bachelors_degree_or_higher,25.1,18812
2017,percent_bachelors_degree_or_higher,18.1,62565
2017,percent_bachelors_degree_or_higher,61.7,55402
2017,percent_bachelors_degree_or_higher,63.7,53092
2017,percent_bachelors_degree_or_higher,12.3,20624
2017,percent_bachelors_degree_or_higher,14.1,92544
2017,percent_bachelors_degree_or_higher,39.4,04489
2017,percent_bachelors_degree_or_higher,31.7,36263
2017,percent_bachelors_degree_or_higher,13.6,62360
2017,percent_bachelors_degree_or_higher,20.3,35652
2017,percent_bachelors_degree_or_higher,21.5,99130
2017,percent_bachelors_degree_or_higher,0,15752
2017,percent_bachelors_degree_or_higher,17.3,39443
2017,percent_bachelors_degree_or_higher,44.7,92126
2017,percent_bachelors_degree_or_higher,26.3,12790
2017,percent_bachelors_degree_or_higher,0,15930
2017,percent_bachelors_degree_or_higher,37.8,60172
2017,percent_bachelors_degree_or_higher,8.7,72001
2017,percent_bachelors_degree_or_higher,67.5,10025
2017,percent_bachelors_degree_or_higher,19.2,82711
2017,percent_bachelors_degree_or_higher,17.5,79311
2017,percent_bachelors_degree_or_higher,18,64861
2017,percent_bachelors_degree_or_higher,15.6,45207
2017,percent_bachelors_degree_or_higher,46.5,87506
2017,percent_bachelors_degree_or_higher,7,86545
2017,percent_bachelors_degree_or_higher,18.4,28524
2017,percent_bachelors_degree_or_higher,28.2,04572
2017,percent_bachelors_degree_or_higher,18.4,77623
2017,percent_bachelors_degree_or_higher,9.8,04275
2017,percent_bachelors_degree_or_higher,28.5,59430
2017,percent_bachelors_degree_or_higher,89.3,53726
2017,percent_bachelors_degree_or_higher,15.2,55936
2017,percent_bachelors_degree_or_higher,7.9,38240
2017,percent_bachelors_degree_or_higher,43.7,38018
2017,percent_bachelors_degree_or_higher,36.9,85020
2017,percent_bachelors_degree_or_higher,22.6,95075
2017,percent_bachelors_degree_or_higher,50.7,67235
2017,percent_bachelors_degree_or_higher,16.6,74072
2017,percent_bachelors_degree_or_higher,17.4,18517
2017,percent_bachelors_degree_or_higher,29.1,55425
2017,percent_bachelors_degree_or_higher,27.7,65287
2017,percent_bachelors_degree_or_higher,60.3,45040
2017,percent_bachelors_degree_or_higher,40,45431
2017,percent_bachelors_degree_or_higher,2.4,25820
2017,percent_bachelors_degree_or_higher,44.6,73078
2017,percent_bachelors_degree_or_higher,71.5,55436
2017,percent_bachelors_degree_or_higher,16.2,32531
2017,percent_bachelors_degree_or_higher,14.8,84665
2017,percent_bachelors_degree_or_higher,"-666,666,666",39269
2017,percent_bachelors_degree_or_higher,21.6,34759
2017,percent_bachelors_degree_or_higher,29.6,49777
2017,percent_bachelors_degree_or_higher,70.7,77059
2017,percent_bachelors_degree_or_higher,24.6,04693
2017,percent_bachelors_degree_or_higher,18.9,12788
2017,percent_bachelors_degree_or_higher,37.5,01038
2017,percent_bachelors_degree_or_higher,8.4,16855
2017,percent_bachelors_degree_or_higher,23.8,58712
2017,percent_bachelors_degree_or_higher,6.8,46803
2017,percent_bachelors_degree_or_higher,17.2,46920
2017,percent_bachelors_degree_or_higher,31.3,08751
2017,percent_bachelors_degree_or_higher,84,28647
2017,percent_bachelors_degree_or_higher,30.1,55322
2017,percent_bachelors_degree_or_higher,24.6,67651
2017,percent_bachelors_degree_or_higher,27.7,04342
2017,percent_bachelors_degree_or_higher,33.2,90501
2017,percent_bachelors_degree_or_higher,67.5,90212
2017,percent_bachelors_degree_or_higher,33.3,82838
2017,percent_bachelors_degree_or_higher,16.8,81418
2017,percent_bachelors_degree_or_higher,17.6,60548
2017,percent_bachelors_degree_or_higher,24.7,96760
2017,percent_bachelors_degree_or_higher,16.8,83544
2017,percent_bachelors_degree_or_higher,12,57233
2017,percent_bachelors_degree_or_higher,25.5,98922
2017,percent_bachelors_degree_or_higher,11.8,61484
2017,percent_bachelors_degree_or_higher,44.9,97224
2017,percent_bachelors_degree_or_higher,6,37137
2017,percent_bachelors_degree_or_higher,20.1,74962
2017,percent_bachelors_degree_or_higher,31.8,39326
2017,percent_bachelors_degree_or_higher,4.5,41135
2017,percent_bachelors_degree_or_higher,25,50165
2017,percent_bachelors_degree_or_higher,27.6,57641
2017,percent_bachelors_degree_or_higher,35.1,35173
2017,percent_bachelors_degree_or_higher,9,21557
2017,percent_bachelors_degree_or_higher,21.6,90247
2017,percent_bachelors_degree_or_higher,14.5,77475
2017,percent_bachelors_degree_or_higher,20.2,51364
2017,percent_bachelors_degree_or_higher,48.8,94132
2017,percent_bachelors_degree_or_higher,17.3,31626
2017,percent_bachelors_degree_or_higher,68.7,91105
2017,percent_bachelors_degree_or_higher,56.6,73012
2017,percent_bachelors_degree_or_higher,34.7,95525
2017,percent_bachelors_degree_or_higher,22.4,68460
2017,percent_bachelors_degree_or_higher,43.4,12009
2017,percent_bachelors_degree_or_higher,"-666,666,666",35457
2017,percent_bachelors_degree_or_higher,16.9,37381
2017,percent_bachelors_degree_or_higher,39.8,14092
2017,percent_bachelors_degree_or_higher,13.9,98612
2017,percent_bachelors_degree_or_higher,42.1,78628
2017,percent_bachelors_degree_or_higher,13.5,31747
2017,percent_bachelors_degree_or_higher,21.4,04635
2017,percent_bachelors_degree_or_higher,9.5,64844
2017,percent_bachelors_degree_or_higher,33.2,12845
2017,percent_bachelors_degree_or_higher,33.1,10002
2017,percent_bachelors_degree_or_higher,17,50468
2017,percent_bachelors_degree_or_higher,4.5,84755
2017,percent_bachelors_degree_or_higher,23.5,59825
2017,percent_bachelors_degree_or_higher,4.2,27826
2017,percent_bachelors_degree_or_higher,37.5,44074
2017,percent_bachelors_degree_or_higher,44.6,60103
2017,percent_bachelors_degree_or_higher,"-666,666,666",20520
2017,percent_bachelors_degree_or_higher,11.3,41230
2017,percent_bachelors_degree_or_higher,15.7,46950
2017,percent_bachelors_degree_or_higher,20.7,37042
2017,percent_bachelors_degree_or_higher,15.9,44859
2017,percent_bachelors_degree_or_higher,14,18628
2017,percent_bachelors_degree_or_higher,77.3,81656
2017,percent_bachelors_degree_or_higher,11.6,14138
2017,percent_bachelors_degree_or_higher,9.9,74146
2017,percent_bachelors_degree_or_higher,44.6,80547
2017,percent_bachelors_degree_or_higher,6.1,79359
2017,percent_bachelors_degree_or_higher,38.7,11755
2017,percent_bachelors_degree_or_higher,6.1,84520
2017,percent_bachelors_degree_or_higher,36.8,06110
2017,percent_bachelors_degree_or_higher,18.4,63048
2017,percent_bachelors_degree_or_higher,11.7,38583
2017,percent_bachelors_degree_or_higher,0,13677
2017,percent_bachelors_degree_or_higher,78.6,80305
2017,percent_bachelors_degree_or_higher,20.7,97885
2017,percent_bachelors_degree_or_higher,34,82325
2017,percent_bachelors_degree_or_higher,18.7,97009
2017,percent_bachelors_degree_or_higher,20.2,23881
2017,percent_bachelors_degree_or_higher,13.1,30662
2017,percent_bachelors_degree_or_higher,5.9,48756
2017,percent_bachelors_degree_or_higher,39.9,55306
2017,percent_bachelors_degree_or_higher,34.6,93065
2017,percent_bachelors_degree_or_higher,0,15689
2017,percent_bachelors_degree_or_higher,34.2,98232
2017,percent_bachelors_degree_or_higher,18.7,95220
2017,percent_bachelors_degree_or_higher,15.5,39191
2017,percent_bachelors_degree_or_higher,69.9,20895
2017,percent_bachelors_degree_or_higher,7.1,82945
2017,percent_bachelors_degree_or_higher,17.8,38345
2017,percent_bachelors_degree_or_higher,12.4,71639
2017,percent_bachelors_degree_or_higher,29.1,71029
2017,percent_bachelors_degree_or_higher,23.7,68047
2017,percent_bachelors_degree_or_higher,8.6,58379
2017,percent_bachelors_degree_or_higher,17.3,45830
2017,percent_bachelors_degree_or_higher,26.7,84511
2017,percent_bachelors_degree_or_higher,10.5,42031
2017,percent_bachelors_degree_or_higher,11.5,27024
2017,percent_bachelors_degree_or_higher,43.9,02668
2017,percent_bachelors_degree_or_higher,10.1,70525
2017,percent_bachelors_degree_or_higher,14.5,83672
2017,percent_bachelors_degree_or_higher,0,53802
2017,percent_bachelors_degree_or_higher,29.1,39206
2017,percent_bachelors_degree_or_higher,14.5,16820
2017,percent_bachelors_degree_or_higher,13.7,79022
2017,percent_bachelors_degree_or_higher,10.8,41010
2017,percent_bachelors_degree_or_higher,38.5,46234
2017,percent_bachelors_degree_or_higher,7.6,48745
2017,percent_bachelors_degree_or_higher,14.5,32219
2017,percent_bachelors_degree_or_higher,30.5,84764
2017,percent_bachelors_degree_or_higher,18.6,35901
2017,percent_bachelors_degree_or_higher,29.4,03217
2017,percent_bachelors_degree_or_higher,34.2,15236
2017,percent_bachelors_degree_or_higher,30.1,92563
2017,percent_bachelors_degree_or_higher,18.7,17370
2017,percent_bachelors_degree_or_higher,7.4,48860
2017,percent_bachelors_degree_or_higher,71.2,98029
2017,percent_bachelors_degree_or_higher,14.2,78375
2017,percent_bachelors_degree_or_higher,37.5,59211
2017,percent_bachelors_degree_or_higher,23.4,25989
2017,percent_bachelors_degree_or_higher,10.5,74756
2017,percent_bachelors_degree_or_higher,100,40434
2017,percent_bachelors_degree_or_higher,14.8,15698
2017,percent_bachelors_degree_or_higher,29.2,08205
2017,percent_bachelors_degree_or_higher,7.6,90304
2017,percent_bachelors_degree_or_higher,78.6,20839
2017,percent_bachelors_degree_or_higher,10.9,52720
2017,percent_bachelors_degree_or_higher,11.6,42765
2017,percent_bachelors_degree_or_higher,33,28562
2017,percent_bachelors_degree_or_higher,8.3,62532
2017,percent_bachelors_degree_or_higher,"-666,666,666",75270
2017,percent_bachelors_degree_or_higher,21.4,76934
2017,percent_bachelors_degree_or_higher,13.1,38376
2017,percent_bachelors_degree_or_higher,7.6,52566
2017,percent_bachelors_degree_or_higher,18.5,73460
2017,percent_bachelors_degree_or_higher,12,27810
2017,percent_bachelors_degree_or_higher,16.2,28310
2017,percent_bachelors_degree_or_higher,0,82845
2017,percent_bachelors_degree_or_higher,18.1,85617
2017,percent_bachelors_degree_or_higher,35.9,37302
2017,percent_bachelors_degree_or_higher,16.9,86040
2017,percent_bachelors_degree_or_higher,12.7,51462
2017,percent_bachelors_degree_or_higher,20.8,33755
2017,percent_bachelors_degree_or_higher,15.1,63869
2017,percent_bachelors_degree_or_higher,29.6,07508
2017,percent_bachelors_degree_or_higher,13.8,89424
2017,percent_bachelors_degree_or_higher,17.8,54484
2017,percent_bachelors_degree_or_higher,36.8,60659
2017,percent_bachelors_degree_or_higher,30.8,56274
2017,percent_bachelors_degree_or_higher,19.4,83631
2017,percent_bachelors_degree_or_higher,15.6,77445
2017,percent_bachelors_degree_or_higher,15.6,67340
2017,percent_bachelors_degree_or_higher,13.2,52162
2017,percent_bachelors_degree_or_higher,30.7,76247
2017,percent_bachelors_degree_or_higher,6.4,67838
2017,percent_bachelors_degree_or_higher,14.2,12064
2017,percent_bachelors_degree_or_higher,8,36703
2017,percent_bachelors_degree_or_higher,35.7,77388
2017,percent_bachelors_degree_or_higher,23.9,29127
2017,percent_bachelors_degree_or_higher,28.2,06615
2017,percent_bachelors_degree_or_higher,11.2,14433
2017,percent_bachelors_degree_or_higher,16.3,92282
2017,percent_bachelors_degree_or_higher,12.8,48768
2017,percent_bachelors_degree_or_higher,18.7,98601
2017,percent_bachelors_degree_or_higher,20.7,58316
2017,percent_bachelors_degree_or_higher,24.4,76864
2017,percent_bachelors_degree_or_higher,35.7,53150
2017,percent_bachelors_degree_or_higher,15.3,86015
2017,percent_bachelors_degree_or_higher,21.7,05736
2017,percent_bachelors_degree_or_higher,35.9,98394
2017,percent_bachelors_degree_or_higher,15.6,19023
2017,percent_bachelors_degree_or_higher,4.8,30251
2017,percent_bachelors_degree_or_higher,22.3,73045
2017,percent_bachelors_degree_or_higher,20,12121
2017,percent_bachelors_degree_or_higher,28.6,07850
2017,percent_bachelors_degree_or_higher,12.5,57770
2017,percent_bachelors_degree_or_higher,7.5,04475
2017,percent_bachelors_degree_or_higher,3.2,78592
2017,percent_bachelors_degree_or_higher,19.8,17751
2017,percent_bachelors_degree_or_higher,35.6,59314
2017,percent_bachelors_degree_or_higher,8.4,43331
2017,percent_bachelors_degree_or_higher,71.9,81237
2017,percent_bachelors_degree_or_higher,10.6,31560
2017,percent_bachelors_degree_or_higher,16.8,65775
2017,percent_bachelors_degree_or_higher,8,49970
2017,percent_bachelors_degree_or_higher,57.2,85260
2017,percent_bachelors_degree_or_higher,24.1,06260
2017,percent_bachelors_degree_or_higher,56.2,95864
2017,percent_bachelors_degree_or_higher,0,06243
2017,percent_bachelors_degree_or_higher,17.6,73760
2017,percent_bachelors_degree_or_higher,46.1,62269
2017,percent_bachelors_degree_or_higher,43.8,56377
2017,percent_bachelors_degree_or_higher,9.6,35986
2017,percent_bachelors_degree_or_higher,29.5,72762
2017,percent_bachelors_degree_or_higher,8.5,49066
2017,percent_bachelors_degree_or_higher,20.7,47106
2017,percent_bachelors_degree_or_higher,69.1,01886
2017,percent_bachelors_degree_or_higher,10.2,23420
2017,percent_bachelors_degree_or_higher,23,25430
2017,percent_bachelors_degree_or_higher,2.9,72660
2017,percent_bachelors_degree_or_higher,33,85213
2017,percent_bachelors_degree_or_higher,47.8,27707
2017,percent_bachelors_degree_or_higher,8.6,65011
2017,percent_bachelors_degree_or_higher,19.1,14516
2017,percent_bachelors_degree_or_higher,40.4,60118
2017,percent_bachelors_degree_or_higher,61.3,68514
2017,percent_bachelors_degree_or_higher,20,73552
2017,percent_bachelors_degree_or_higher,50.4,78669
2017,percent_bachelors_degree_or_higher,13.9,74826
2017,percent_bachelors_degree_or_higher,15.8,93625
2017,percent_bachelors_degree_or_higher,29.4,21826
2017,percent_bachelors_degree_or_higher,18.9,76504
2017,percent_bachelors_degree_or_higher,84.9,02138
2017,percent_bachelors_degree_or_higher,22,55912
2017,percent_bachelors_degree_or_higher,0,40829
2017,percent_bachelors_degree_or_higher,30,58222
2017,percent_bachelors_degree_or_higher,30.9,46307
2017,percent_bachelors_degree_or_higher,80.6,02420
2017,percent_bachelors_degree_or_higher,15.8,14067
2017,percent_bachelors_degree_or_higher,18.6,55979
2017,percent_bachelors_degree_or_higher,7.1,76264
2017,percent_bachelors_degree_or_higher,45.3,97223
2017,percent_bachelors_degree_or_higher,24.1,76945
2017,percent_bachelors_degree_or_higher,10.9,15104
2017,percent_bachelors_degree_or_higher,13.6,78569
2017,percent_bachelors_degree_or_higher,30,27704
2017,percent_bachelors_degree_or_higher,32.4,04555
2017,percent_bachelors_degree_or_higher,1.6,47616
2017,percent_bachelors_degree_or_higher,0,70442
2017,percent_bachelors_degree_or_higher,12.3,37190
2017,percent_bachelors_degree_or_higher,2.1,62334
2017,percent_bachelors_degree_or_higher,29.4,35766
2017,percent_bachelors_degree_or_higher,68.1,43054
2017,percent_bachelors_degree_or_higher,2.4,99590
2017,percent_bachelors_degree_or_higher,26.4,01057
2017,percent_bachelors_degree_or_higher,28.6,91730
2017,percent_bachelors_degree_or_higher,60,11556
2017,percent_bachelors_degree_or_higher,53.1,91381
2017,percent_bachelors_degree_or_higher,8,17021
2017,percent_bachelors_degree_or_higher,5.7,28444
2017,percent_bachelors_degree_or_higher,46.8,08555
2017,percent_bachelors_degree_or_higher,5.7,52646
2017,percent_bachelors_degree_or_higher,31.3,08234
2017,percent_bachelors_degree_or_higher,12.6,45801
2017,percent_bachelors_degree_or_higher,32.5,92036
2017,percent_bachelors_degree_or_higher,14.2,66864
2017,percent_bachelors_degree_or_higher,37.9,07712
2017,percent_bachelors_degree_or_higher,11.9,87569
2017,percent_bachelors_degree_or_higher,10.9,25692
2017,percent_bachelors_degree_or_higher,27.1,66095
2017,percent_bachelors_degree_or_higher,24.4,58482
2017,percent_bachelors_degree_or_higher,29.5,20732
2017,percent_bachelors_degree_or_higher,14.8,62031
2017,percent_bachelors_degree_or_higher,12.1,17066
2017,percent_bachelors_degree_or_higher,0,88254
2017,percent_bachelors_degree_or_higher,6.7,68039
2017,percent_bachelors_degree_or_higher,6.7,92411
2017,percent_bachelors_degree_or_higher,7.5,45740
2017,percent_bachelors_degree_or_higher,34.8,49012
2017,percent_bachelors_degree_or_higher,27,32732
2017,percent_bachelors_degree_or_higher,56.9,05674
2017,percent_bachelors_degree_or_higher,9.9,44105
2017,percent_bachelors_degree_or_higher,22.5,50540
2017,percent_bachelors_degree_or_higher,15.6,57236
2017,percent_bachelors_degree_or_higher,16.4,56282
2017,percent_bachelors_degree_or_higher,24.4,27283
2017,percent_bachelors_degree_or_higher,10.8,00715
2017,percent_bachelors_degree_or_higher,44.3,92678
2017,percent_bachelors_degree_or_higher,61.6,55435
2017,percent_bachelors_degree_or_higher,27.9,58243
2017,percent_bachelors_degree_or_higher,26.7,84729
2017,percent_bachelors_degree_or_higher,67.5,94925
2017,percent_bachelors_degree_or_higher,18.2,46360
2017,percent_bachelors_degree_or_higher,22.6,95127
2017,percent_bachelors_degree_or_higher,10.4,75435
2017,percent_bachelors_degree_or_higher,35.1,25832
2017,percent_bachelors_degree_or_higher,20.4,78204
